    0.735353827476501465E+00   -0.251889771223068237E+02    0.120116209983825684E+02   -0.761301279067993164E+01    0.732320606708526611E+02    0.732376980776215589E+02    0.185210621356964111E+02    0.603171825408935547E+01   -0.115320806221156978E+06   -0.538331319988484491E+01    1
    0.123102545738220215E+00   -0.265371322631835938E+02    0.819302558898925781E+01   -0.984478116035461426E+01    0.944164395332336426E+02    0.459107501254285495E+02    0.175375223159790039E+02    0.290293931961059570E+01   -0.112869558261465689E+06   -0.538831319988483948E+01    1
    0.205572307109832764E+00   -0.124600857496261597E+02    0.147705554962158203E+01   -0.760924458503723145E+01    0.982172667980194092E+02    0.573867656615733921E+02    0.122005712985992432E+02    0.976707696914672852E+01   -0.107053063974673205E+06   -0.539331319988484825E+01    1
    0.394651591777801514E+00   -0.410792112350463867E+01    0.387879490852355957E+01   -0.639043807983398438E+01    0.785078704357147217E+02    0.707170509419461695E+02    0.167988967895507812E+02    0.892775058746337891E+01   -0.100015577046412101E+06   -0.539831319988485436E+01    1
    0.541563391685485840E+00   -0.637164115905761719E+00    0.187241196632385254E+01    0.487746834754943848E+01    0.921685695648193359E+02    0.366717354549251340E+02    0.181688070297241211E+02    0.121906757354736328E+01   -0.981727165531581559E+05   -0.540331319988484537E+01    1
    0.994825541973114014E+00   -0.151712000370025635E+02    0.442420363426208496E+01   -0.218973875045776367E+01    0.787137746810913086E+02    0.564748503674141560E+02    0.152737283706665039E+02    0.302397489547729492E+01   -0.937100199853172380E+05   -0.540831319988483905E+01    1
    0.910456538200378418E+00   -0.163291096687316895E+00    0.143400847911834717E+02   -0.811393141746520996E+01    0.476810216903686523E+02    0.630989061990112319E+02    0.125708329677581787E+02   -0.514275074005126953E+01   -0.904992390606797271E+05   -0.541331319988484161E+01    1
    0.501963853836059570E+00   -0.217464029788970947E+02    0.797344923019409180E+01    0.169887781143188477E+01    0.914244472980499268E+02    0.412568316314446051E+02    0.111048722267150879E+02   -0.815223574638366699E+01   -0.898212825722392445E+05   -0.541831319988483973E+01    1
    0.813506722450256348E+00   -0.128830146789550781E+02    0.106060075759887695E+02    0.596505880355834961E+01    0.699618279933929443E+02    0.415558049669629952E+02    0.712272524833679199E+01   -0.536210536956787109E+01   -0.888903991002746479E+05   -0.542331319988484406E+01    1
    0.435008406639099121E-01   -0.721268177032470703E+01    0.124948859214782715E+01   -0.373414397239685059E+01    0.944883048534393311E+02    0.810688068976611476E+02    0.110221946239471436E+02    0.962912917137145996E+01   -0.882564169045942836E+05   -0.542831319988484751E+01    1
    0.348922729492187500E+00   -0.235434561967849731E+02    0.179944992065429688E+02    0.149088621139526367E+01    0.924092471599578857E+02    0.596107656827457504E+02    0.843489766120910645E+01    0.356177091598510742E+01   -0.865781600660250115E+05   -0.543331319988484829E+01    1
    0.832744419574737549E+00   -0.160507160425186157E+02    0.231145143508911133E+01    0.583556532859802246E+01    0.997264444828033447E+02    0.629894341557375554E+02    0.775722146034240723E+01   -0.684081912040710449E+01   -0.844343041387648846E+05   -0.543831319988484552E+01    1
    0.676801323890686035E+00   -0.276135993003845215E+02    0.197370755672454834E+02    0.420854091644287109E+01    0.517134785652160645E+02    0.524116619346241137E+02    0.168832612037658691E+02   -0.590389847755432129E+01   -0.840415453490401851E+05   -0.544331319988483830E+01    1
    0.746454596519470215E-01   -0.292080223560333252E+02    0.110851526260375977E+01    0.830209374427795410E+01    0.890254795551300049E+02    0.326371550449064145E+02    0.133519089221954346E+02    0.597295284271240234E+01   -0.761339005893012218E+05   -0.544831319988483820E+01    1
    0.642128229141235352E+00   -0.284031879901885986E+02    0.158787345886230469E+02   -0.396008968353271484E+01    0.790198266506195068E+02    0.508566284777385889E+02    0.146171152591705322E+02    0.339158058166503906E+01   -0.743394244384063059E+05   -0.545331319988484342E+01    1
    0.502656340599060059E+00   -0.115985476970672607E+02    0.105493807792663574E+02   -0.929111719131469727E+01    0.688049316406250000E+02    0.579879355551007976E+02    0.152841067314147949E+02    0.749608039855957031E+01   -0.738116553415383969E+05   -0.545831319988484953E+01    1
    0.925997018814086914E+00   -0.223035657405853271E+02    0.168045151233673096E+02   -0.693277359008789062E+01    0.928784787654876709E+02    0.211336735580453521E+02    0.180459129810333252E+02    0.146200180053710938E+01   -0.726455339596208214E+05   -0.546331319988484410E+01    1
    0.474403679370880127E+00   -0.128870898485183716E+02    0.494095444679260254E+01   -0.873817443847656250E+01    0.952680647373199463E+02    0.573782609743051069E+02    0.843503355979919434E+01    0.327450394630432129E+01   -0.714316084796329087E+05   -0.546831319988483777E+01    1
    0.101966023445129395E+00   -0.218485093116760254E+02    0.123170948028564453E+02    0.494947433471679688E+00    0.994867444038391113E+02    0.359516527367691907E+02    0.111424696445465088E+02   -0.972236156463623047E+01   -0.713345658648201061E+05   -0.547331319988483678E+01    1
    0.523989856243133545E+00   -0.423087000846862793E+01    0.126077151298522949E+02    0.794333815574645996E+01    0.841966867446899414E+02    0.556307402002171258E+02    0.329764246940612793E+01   -0.744681715965270996E+01   -0.674247808429045253E+05   -0.547831319988484022E+01    1
    0.758557319641113281E+00   -0.253636533021926880E+02    0.108799540996551514E+02   -0.752332448959350586E+01    0.545192897319793701E+02    0.615669781740437969E+02    0.197824788093566895E+02   -0.268027067184448242E+01   -0.617199784239059809E+05   -0.548331319988484100E+01    1
    0.584577083587646484E+00   -0.168474394083023071E+02    0.175922703742980957E+02    0.311643362045288086E+01    0.635718405246734619E+02    0.490730807370207032E+02    0.678333878517150879E+01   -0.243410587310791016E+01   -0.605382557542396171E+05   -0.548831319988484623E+01    1
    0.868910253047943115E+00   -0.233746933937072754E+02    0.171410155296325684E+02   -0.899702072143554688E+01    0.650562763214111328E+02    0.783749139685037051E+02    0.516608715057373047E+01   -0.596886157989501953E+01   -0.603212604598319522E+05   -0.549331319988485411E+01    1
    0.251664340496063232E+00   -0.285217255353927612E+02    0.984284520149230957E+01    0.635926008224487305E+01    0.723110854625701904E+02    0.522629583860886129E+02    0.141116726398468018E+02    0.243657350540161133E+01   -0.589724642429596788E+05   -0.549831319988485046E+01    1
    0.848895132541656494E+00   -0.230881655216217041E+02    0.197048997879028320E+02    0.294009089469909668E+01    0.422823727130889893E+02    0.713572448083571373E+02    0.978896379470825195E+01   -0.281285881996154785E+01   -0.588394103433828568E+05   -0.550331319988484413E+01    1
    0.966209053993225098E+00   -0.186347955465316772E+02    0.411449313163757324E+01    0.537402391433715820E+01    0.543302237987518311E+02    0.524808215771251341E+02    0.168895757198333740E+02   -0.951084852218627930E+01   -0.581851062553846059E+05   -0.550831319988484491E+01    1
    0.845263719558715820E+00   -0.310524165630340576E+01    0.137271583080291748E+02    0.561734080314636230E+01    0.460551023483276367E+02    0.357012529832412326E+02    0.160685145854949951E+02    0.660090446472167969E+00   -0.580836738489789350E+05   -0.551331319988484569E+01    1
    0.915954828262329102E+00   -0.174913787841796875E+02    0.803025007247924805E+01    0.552111864089965820E+01    0.614090740680694580E+02    0.452987276899317735E+02    0.142204582691192627E+02    0.976327419281005859E+01   -0.580295611620542695E+05   -0.551831319988484470E+01    1
    0.472369432449340820E+00   -0.106487649679183960E+02    0.311842918395996094E+01    0.951060056686401367E+00    0.734989762306213379E+02    0.618271328406491847E+02    0.117720890045166016E+02    0.785889029502868652E+01   -0.575131550871433137E+05   -0.552331319988484637E+01    1
    0.903686821460723877E+00   -0.163378876447677612E+02    0.690059542655944824E+01   -0.740302801132202148E+00    0.853724896907806396E+02    0.594603211797979156E+02    0.819628357887268066E+01    0.774893760681152344E+00   -0.550753902355387327E+05   -0.552831319988484449E+01    1
    0.452306270599365234E+00   -0.146140086650848389E+02    0.168274021148681641E+02    0.682320833206176758E+01    0.892316043376922607E+02    0.439793878612084512E+02    0.269438505172729492E+01   -0.565228819847106934E+01   -0.542214257909715670E+05   -0.553331319988484527E+01    1
    0.846851468086242676E+00   -0.101449316740036011E+02    0.398475408554077148E+01    0.237650990486145020E+01    0.899328887462615967E+02    0.494308436046280519E+02    0.643858671188354492E+01    0.497556209564208984E+01   -0.536348014244058795E+05   -0.553831319988484871E+01    1
    0.275900065898895264E+00   -0.232159870862960815E+02    0.844380617141723633E+01    0.870133638381958008E+01    0.594207108020782471E+02    0.685042190384707510E+02    0.169449818134307861E+02    0.264010429382324219E+01   -0.504696216140626057E+05   -0.554331319988485038E+01    1
    0.748356640338897705E+00   -0.232545268535614014E+02    0.137862169742584229E+02   -0.490027904510498047E+01    0.771676599979400635E+02    0.629938169612908183E+02    0.451154708862304688E+01   -0.465097546577453613E+01   -0.502375179348137026E+05   -0.554831319988485117E+01    1
    0.390132188796997070E+00   -0.122689139842987061E+02    0.113174080848693848E+02    0.385173916816711426E+01    0.448823392391204834E+02    0.666070622621293040E+02    0.198523068428039551E+02   -0.535392165184020996E+01   -0.500181345949557144E+05   -0.555331319988485106E+01    1
    0.543500602245330811E+00   -0.109892588853836060E+02    0.929969072341918945E+01    0.978463649749755859E+01    0.511275529861450195E+02    0.398731026202785657E+02    0.183796823024749756E+02   -0.933188438415527344E+01   -0.496040931040389696E+05   -0.555831319988484740E+01    1
    0.703620493412017822E+00   -0.177548772096633911E+02    0.302500605583190918E+01   -0.648546576499938965E+01    0.550759732723236084E+02    0.488733084691916915E+02    0.185446810722351074E+02   -0.907591938972473145E+01   -0.481707459254048372E+05   -0.556331319988484108E+01    1
    0.626695811748504639E+00   -0.260982692241668701E+01    0.487416982650756836E+00   -0.510015606880187988E+01    0.776594102382659912E+02    0.504134120800953767E+02    0.150603628158569336E+02   -0.113324046134948730E+01   -0.481688903763289636E+05   -0.556831319988484541E+01    1
    0.335579216480255127E+00   -0.236870169639587402E+02    0.279925107955932617E+01    0.763299584388732910E+01    0.752407908439636230E+02    0.445675712213136634E+02    0.146716821193695068E+02    0.114273309707641602E+01   -0.476489341803143325E+05   -0.557331319988484619E+01    1
    0.712156653404235840E+00   -0.147097975015640259E+02    0.145867323875427246E+02    0.745567560195922852E+01    0.464763224124908447E+02    0.728349753174256165E+02    0.719940543174743652E+01   -0.213880300521850586E+01   -0.468121302335598957E+05   -0.557831319988484164E+01    1
    0.964760482311248779E+00   -0.720643579959869385E+01    0.179573655128479004E+01   -0.315714955329895020E+01    0.951958000659942627E+02    0.542238908535006487E+02    0.479478478431701660E+01   -0.808052182197570801E+01   -0.459673242469816541E+05   -0.558331319988483532E+01    1
    0.707991123199462891E+00   -0.239989739656448364E+02    0.713446855545043945E+01    0.159310102462768555E+00    0.569258511066436768E+02    0.437830998797867963E+02    0.176228725910186768E+02   -0.711668968200683594E+01   -0.458740916774033467E+05   -0.558831319988483610E+01    1
    0.775291800498962402E+00   -0.259753489494323730E+02    0.162085306644439697E+02   -0.461360573768615723E+01    0.747642815113067627E+02    0.350723225411427890E+02    0.147795808315277100E+02   -0.792885065078735352E+01   -0.456109967949367347E+05   -0.559331319988483600E+01    1
    0.917501807212829590E+00   -0.235580617189407349E+02    0.213031053543090820E+01   -0.790586590766906738E+01    0.564679443836212158E+02    0.577699243281259456E+02    0.190693867206573486E+02   -0.105198979377746582E+01   -0.419437127064498345E+05   -0.559831319988484122E+01    1
    0.448699116706848145E+00   -0.282966077327728271E+01    0.894861817359924316E+01    0.988012909889221191E+01    0.637172996997833252E+02    0.776947460633778633E+02    0.890524506568908691E+01   -0.426948070526123047E+00   -0.417390978612491963E+05   -0.560331319988485266E+01    1
    0.883361041545867920E+00   -0.150354123115539551E+02    0.436407327651977539E+00   -0.963240265846252441E+01    0.671877861022949219E+02    0.439667228568618711E+02    0.122309422492980957E+02   -0.710813999176025391E+01   -0.403994750125190694E+05   -0.560831319988485166E+01    1
    0.669184505939483643E+00   -0.465703010559082031E+00    0.627065300941467285E+01    0.119998455047607422E+00    0.506863117218017578E+02    0.817668599312124940E+02    0.119850659370422363E+02   -0.227579116821289062E+01   -0.403865189861565304E+05   -0.561331319988484800E+01    1
    0.820980250835418701E+00   -0.274955034255981445E+02    0.118914532661437988E+02   -0.522145390510559082E+01    0.979455590248107910E+02    0.612344784053771463E+02    0.578486919403076172E+00    0.324865818023681641E+01   -0.381190915942906358E+05   -0.561831319988484346E+01    1
    0.630949437618255615E+00   -0.142979800701141357E+02    0.292618632316589355E+01   -0.746849536895751953E+01    0.479039192199707031E+02    0.697000296021617487E+02    0.170634448528289795E+02   -0.243681311607360840E+01   -0.380150685490451215E+05   -0.562331319988484069E+01    1
    0.171664535999298096E+00   -0.149022781848907471E+02    0.274298071861267090E+01   -0.983877062797546387E+01    0.881670534610748291E+02    0.501081138565269129E+02    0.700292110443115234E+01   -0.410235404968261719E+01   -0.371990216261130554E+05   -0.562831319988483703E+01    1
    0.627181887626647949E+00   -0.219637835025787354E+02    0.172320246696472168E+01    0.757454872131347656E+01    0.576931595802307129E+02    0.496070610436340544E+02    0.131699180603027344E+02    0.350432991981506348E+01   -0.354233645054760491E+05   -0.563331319988483337E+01    1
    0.968110561370849609E-02   -0.170879673957824707E+02    0.100622093677520752E+02    0.121441721916198730E+01    0.501371502876281738E+02    0.664442738103116426E+02    0.153326678276062012E+02    0.785716533660888672E+01   -0.347126999476063429E+05   -0.563831319988483060E+01    1
    0.357221484184265137E+00   -0.112667548656463623E+02    0.196564173698425293E+02    0.868167877197265625E+00    0.654034793376922607E+02    0.599832102444880704E+02    0.437325239181518555E+01   -0.754826903343200684E+01   -0.343112791589222616E+05   -0.564331319988483582E+01    1
    0.621798455715179443E+00   -0.227731740474700928E+02    0.181771135330200195E+02    0.149025559425354004E+01    0.766317367553710938E+02    0.338973645226990641E+02    0.326710462570190430E+01   -0.532675981521606445E+01   -0.341502231286593887E+05   -0.564831319988484637E+01    1
    0.460553348064422607E+00   -0.176788562536239624E+02    0.549359202384948730E+01    0.605420947074890137E+01    0.845241129398345947E+02    0.746881942308753963E+02    0.565407991409301758E+01    0.866708755493164062E+00   -0.339743651294033552E+05   -0.565331319988485337E+01    1
    0.192230939865112305E+00   -0.216777116060256958E+02    0.201814651489257812E+01    0.983314514160156250E+01    0.787901401519775391E+02    0.540207094967337937E+02    0.830601334571838379E+01   -0.603254318237304688E+01   -0.333722161837081803E+05   -0.565831319988484260E+01    1
    0.628207147121429443E+00   -0.166922038793563843E+02    0.197152495384216309E+01   -0.651989459991455078E+01    0.972086071968078613E+02    0.563526092221239949E+02    0.454421043395996094E+01    0.104729294776916504E+01   -0.333617863155040104E+05   -0.566331319988483273E+01    1
    0.362708628177642822E+00   -0.107220482826232910E+02    0.121947669982910156E+02   -0.288107275962829590E+01    0.529862880706787109E+02    0.550026396749937589E+02    0.122939372062683105E+02    0.627164244651794434E+01   -0.332927837383004226E+05   -0.566831319988483973E+01    1
    0.810168445110321045E+00   -0.758006215095520020E+01    0.646909594535827637E+01    0.959670901298522949E+01    0.475243210792541504E+02    0.560296081499847389E+02    0.107921504974365234E+02   -0.117419242858886719E+01   -0.328534170068778112E+05   -0.567331319988485205E+01    1
    0.470409154891967773E+00   -0.338428616523742676E+01    0.175919842720031738E+02   -0.232337832450866699E+01    0.856827676296234131E+02    0.450116352725739262E+02    0.217249989509582520E+01   -0.910288333892822266E+01   -0.324351083908207875E+05   -0.567831319988484218E+01    1
    0.421103119850158691E+00   -0.190259474515914917E+02    0.176442098617553711E+02   -0.517369151115417480E+01    0.679767549037933350E+02    0.533745584861555997E+02    0.873319149017333984E+01   -0.873762726783752441E+01   -0.322933533567778904E+05   -0.568331319988483941E+01    1
    0.170616745948791504E+00   -0.207244652509689331E+02    0.628467798233032227E+01   -0.765685439109802246E+01    0.539485812187194824E+02    0.468666831710994316E+02    0.145297956466674805E+02    0.649640560150146484E+01   -0.319673197338745485E+05   -0.568831319988484108E+01    1
    0.786669850349426270E-01   -0.169053375720977783E+01    0.194643974304199219E+02    0.230799913406372070E+00    0.596575677394866943E+02    0.233094916890506276E+02    0.119202947616577148E+02    0.857941031455993652E+01   -0.314966214570814700E+05   -0.569331319988483653E+01    1
    0.367135524749755859E+00   -0.632615447044372559E+01    0.164871120452880859E+02   -0.615456581115722656E+01    0.683292448520660400E+02    0.441149443866215591E+02    0.942489743232727051E+01    0.208130955696105957E+01   -0.311307737007216929E+05   -0.569831319988483376E+01    1
    0.943094313144683838E+00   -0.156856441497802734E+02    0.925520181655883789E+01   -0.394861817359924316E+01    0.562590420246124268E+02    0.417392491539298192E+02    0.109762346744537354E+02   -0.312367081642150879E+01   -0.308569546078694693E+05   -0.570331319988484253E+01    1
    0.601823866367340088E+00   -0.213191306591033936E+02    0.122795426845550537E+02    0.796026825904846191E+01    0.602237403392791748E+02    0.438549947406566218E+02    0.850536823272705078E+01    0.568995475769042969E+00   -0.307998143333424159E+05   -0.570831319988485753E+01    1
    0.618407487869262695E+00   -0.571816563606262207E+01    0.260367155075073242E+01    0.329184293746948242E+01    0.954029083251953125E+02    0.383727588050954580E+02    0.390797615051269531E+01    0.137718796730041504E+01   -0.307498174847675327E+05   -0.571331319988484942E+01    1
    0.341723203659057617E+00   -0.686808228492736816E+01    0.568031072616577148E+01   -0.828140854835510254E+01    0.981551229953765869E+02    0.975287468880299429E+02    0.143238222599029541E+02    0.399019360542297363E+01   -0.301466986974634601E+05   -0.571831319988485021E+01    1
    0.777605175971984863E+00   -0.210787796974182129E+02    0.774822711944580078E+01    0.873754382133483887E+01    0.558937311172485352E+02    0.564349044331845207E+02    0.642767906188964844E+01    0.581110358238220215E+01   -0.291879432037950355E+05   -0.572331319988484477E+01    1
    0.489550471305847168E+00   -0.299956154823303223E+02    0.737417936325073242E+00   -0.839483976364135742E+01    0.881148338317871094E+02    0.290766721981332985E+02    0.624908089637756348E+01    0.283101558685302734E+01   -0.291581050260976735E+05   -0.572831319988484466E+01    1
    0.799606442451477051E+00   -0.187901812791824341E+02    0.820651769638061523E+01    0.603179931640625000E+01    0.417060673236846924E+02    0.540566427704054817E+02    0.101556468009948730E+02   -0.437042474746704102E+01   -0.290728724582567738E+05   -0.573331319988485255E+01    1
    0.612496435642242432E+00   -0.258391463756561279E+02    0.115357398986816406E+02    0.768749475479125977E+01    0.523891389369964600E+02    0.229530328759292033E+02    0.146919012069702148E+02    0.634752869606018066E+01   -0.288963205128448790E+05   -0.573831319988484623E+01    1
    0.560609281063079834E+00   -0.202775841951370239E+02    0.121544992923736572E+02   -0.634797930717468262E+01    0.919045567512512207E+02    0.624298033738773199E+02    0.742599964141845703E+00   -0.284198641777038574E+01   -0.280968250511861188E+05   -0.574331319988484079E+01    1
    0.241861343383789062E+00   -0.254588341712951660E+02    0.160782647132873535E+02   -0.539880990982055664E+00    0.630591750144958496E+02    0.304609369839603872E+02    0.962877392768859863E+01    0.705202698707580566E+01   -0.275258187646184488E+05   -0.574831319988483802E+01    1
    0.834087491035461426E+00   -0.223343968391418457E+00    0.191658747196197510E+02   -0.274948000907897949E+01    0.267153978347778320E+02    0.582429461359578369E+02    0.157558333873748779E+02   -0.417534351348876953E+01   -0.274052948611856918E+05   -0.575331319988485035E+01    1
    0.696996271610260010E+00   -0.157376968860626221E+02    0.743997097015380859E-01   -0.100660681724548340E+01    0.974481821060180664E+02    0.566194843358078330E+02    0.317401528358459473E+01   -0.843186974525451660E+01   -0.268543262530439169E+05   -0.575831319988484758E+01    1
    0.436032533645629883E+00   -0.924080729484558105E+01    0.197419404983520508E+02    0.887377858161926270E+01    0.354105234146118164E+02    0.437094444193995315E+02    0.191617178916931152E+02   -0.550351977348327637E+01   -0.261555477084999438E+05   -0.576331319988484214E+01    1
    0.829410791397094727E+00   -0.215636569261550903E+02    0.803522109985351562E+01   -0.756133556365966797E+01    0.683911025524139404E+02    0.834753449533139076E+02    0.167421340942382812E+01    0.862505435943603516E+00   -0.260795135183131424E+05   -0.576831319988483848E+01    1
    0.579269528388977051E-01   -0.142109620571136475E+02    0.166320133209228516E+02   -0.650235772132873535E+01    0.822196543216705322E+02    0.656043285621979777E+02    0.522849678993225098E+01    0.220644950866699219E+01   -0.258148585754297055E+05   -0.577331319988484193E+01    1
    0.741194486618041992E+00   -0.287779766321182251E+02    0.309547662734985352E+01    0.639163613319396973E+01    0.641696274280548096E+02    0.569408653110664531E+02    0.686703562736511230E+01   -0.547560572624206543E+01   -0.250344121697426017E+05   -0.577831319988485603E+01    1
    0.978187799453735352E+00   -0.899516880512237549E+01    0.954403162002563477E+01    0.321312546730041504E+01    0.290933489799499512E+02    0.586257035586263981E+02    0.166664934158325195E+02    0.333608388900756836E+01   -0.245311660778838232E+05   -0.578331319988485149E+01    1
    0.756599903106689453E+00   -0.272108852863311768E+01    0.165365087985992432E+02    0.161768198013305664E+00    0.361952066421508789E+02    0.586167127422603258E+02    0.800282359123229980E+01    0.488248825073242188E+01   -0.240657379725401552E+05   -0.578831319988485049E+01    1
    0.382555782794952393E+00   -0.235544496774673462E+02    0.106447935104370117E+01    0.862808585166931152E+01    0.793783903121948242E+02    0.260337241616804675E+02    0.668778657913208008E+01    0.285488128662109375E+01   -0.236876767733309789E+05   -0.579331319988485305E+01    1
    0.862681865692138672E-02   -0.644258201122283936E+01    0.995372176170349121E+01   -0.175311088562011719E+01    0.636189162731170654E+02    0.465948018509372872E+02    0.748535633087158203E+01   -0.780853986740112305E+01   -0.236039516313248569E+05   -0.579831319988484672E+01    1
    0.745145797729492188E+00   -0.351075947284698486E+01    0.668798089027404785E+01   -0.862310171127319336E+01    0.623934626579284668E+02    0.358101031282735818E+02    0.543072700500488281E+01    0.269548416137695312E+01   -0.226119380373143067E+05   -0.580331319988483418E+01    1
    0.157755613327026367E-02   -0.151193404197692871E+02    0.752171874046325684E+01    0.692215800285339355E+01    0.564262449741363525E+02    0.547422292741615308E+02    0.893752455711364746E+01    0.245865345001220703E+01   -0.225586589164132965E+05   -0.580831319988483852E+01    1
    0.981832861900329590E+00   -0.196206182241439819E+02    0.139307212829589844E+02    0.866449713706970215E+01    0.497990787029266357E+02    0.354565532222361526E+02    0.289726972579956055E+01   -0.533543705940246582E+01   -0.225493267012946599E+05   -0.581331319988483841E+01    1
    0.251005589962005615E+00   -0.150344878435134888E+02    0.130357956886291504E+02   -0.916511058807373047E+01    0.632729470729827881E+02    0.508937324939020286E+02    0.586643457412719727E+01    0.884455680847167969E+01   -0.217502151560164566E+05   -0.581831319988483298E+01    1
    0.501865804195404053E+00   -0.290849143266677856E+02    0.344485759735107422E+01    0.427674531936645508E+01    0.371519088745117188E+02    0.588906260412134372E+02    0.173076999187469482E+02    0.650915026664733887E+01   -0.216678558687565892E+05   -0.582331319988483287E+01    1
    0.300674319267272949E+00   -0.221059441566467285E+02    0.249822974205017090E+01   -0.384589910507202148E+01    0.571882724761962891E+02    0.538784490095123374E+02    0.101074934005737305E+02   -0.308099985122680664E+01   -0.205854565274187335E+05   -0.582831319988482743E+01    1
    0.826823711395263672E-02   -0.884939610958099365E+01    0.164046525955200195E+02    0.627197861671447754E+01    0.425266206264495850E+02    0.748123609755133998E+02    0.129890453815460205E+02    0.366334676742553711E+01   -0.202230231467369922E+05   -0.583331319988483976E+01    1
    0.909806847572326660E+00   -0.254015636444091797E+02    0.195075678825378418E+02   -0.628430485725402832E+01    0.496455311775207520E+02    0.485877623025331076E+02    0.981341123580932617E+01    0.906252622604370117E+01   -0.191982249224780317E+05   -0.583831319988485298E+01    1
    0.488614797592163086E+00   -0.188103246688842773E+02    0.480644702911376953E+00    0.109648585319519043E+01    0.465720236301422119E+02    0.406428940878773091E+02    0.139949238300323486E+02   -0.567303657531738281E+01   -0.186279459916557898E+05   -0.584331319988483866E+01    1
