

    0.101199725892503305E-02    0.623194572738368535E+02    0.136332256217673908E+01    0.467178977836717593E+02    0.449283569327308907E+01    0.590409111759569072E+01
    0.102365028568158741E-02    0.622851954612567482E+02    0.182617257062149752E+01    0.477900742542928541E+02    0.398834348458670496E+01    0.458085895962506306E+01
    0.102666298444587987E-02    0.622679542822240322E+02    0.160872379720493575E+01    0.471957993860529754E+02    0.353672035527863082E+01    0.637641746195023984E+01
    0.102615549711119092E-02    0.622575795055176684E+02    0.286042087464427608E+01    0.477889729120025706E+02    0.300603939189376623E+01    0.162930719551767211E+01
    0.102779592073885145E-02    0.622430211996751126E+02    0.144111737169724474E+01    0.468657127890088958E+02    0.408555009081156761E+01    0.875449562703498430E+01
    0.104349639597091544E-02    0.622013368291178494E+02    0.217007911295224343E+01    0.473700232297681580E+02    0.340949879070868045E+01    0.939586101433553011E+01
    0.107993818832195039E-02    0.621213195673079639E+02    0.205999815910732309E+01    0.471304945361722361E+02    0.465664429151296400E+01    0.565541739828935164E+01
    0.111003359430919763E-02    0.620549829838510192E+02    0.181538081232697013E+01    0.478164597709247090E+02    0.411130351688273254E+01    0.357135690149595320E+01
    0.111121121507123401E-02    0.620414986971792359E+02    0.195860696671563383E+01    0.468852120187559791E+02    0.352652643441540681E+01    0.841371245301245096E+01
    0.110876220493257146E-02    0.620345477463190704E+02    0.151282488970281648E+01    0.465044845323696592E+02    0.587347074087523069E+01    0.726093982031979124E+01
    0.112090746907506718E-02    0.620013954398091300E+02    0.265581465017582907E+01    0.481586536259475437E+02    0.236491060577567058E+01    0.123263071072537045E+01
    0.112696029080469389E-02    0.619792609983890799E+02    0.148795535965534254E+01    0.464050199335793536E+02    0.551983327504247612E+01    0.429935363587165753E+01
    0.114784367293454810E-02    0.619311751316062384E+02    0.156360619499067921E+01    0.476359161057827336E+02    0.425278281594589469E+01    0.425220335199004040E+01
    0.114232249962228373E-02    0.619294547850176400E+02    0.155791130444356596E+01    0.468376987776046931E+02    0.387517981189303429E+01    0.887720691778935134E+01
    0.113759620405355839E-02    0.619263832028072443E+02    0.182743399613153579E+01    0.476657437099636425E+02    0.371974665708940577E+01    0.734209934434779399E+01
    0.113783546614457695E-02    0.619145989656494180E+02    0.150219988905230295E+01    0.467309129228167421E+02    0.463365812854658632E+01    0.233666043780170263E+01
    0.114005777630303952E-02    0.618993329324181616E+02    0.169204931213699084E+01    0.476206913031072787E+02    0.409075540669847015E+01    0.789844866099889131E+01
    0.114708997538332251E-02    0.618756706218916008E+02    0.147722501971538800E+01    0.465894955629845597E+02    0.436603799285409266E+01    0.540431349101078951E+01
    0.114595155119358522E-02    0.618662928619633945E+02    0.176426143816672965E+01    0.467340113720631365E+02    0.377763561381586177E+01    0.703723728294474071E+01
    0.114797459734176759E-02    0.618514015677037889E+02    0.195175364814000041E+01    0.475577349899205899E+02    0.395092743524230716E+01    0.986067715451747517E+01
    0.116412131992132397E-02    0.618121031299140071E+02    0.167876486243789369E+01    0.467616742085277437E+02    0.382512224047294769E+01    0.910940147545512247E+01
    0.115882054049772543E-02    0.618098672099425102E+02    0.164767108654121563E+01    0.464563721473034548E+02    0.446899535796063319E+01    0.364357036189557171E+01
    0.115537477759169636E-02    0.618044594502078724E+02    0.162662668423704315E+01    0.475667698270824957E+02    0.409958591965286256E+01    0.843863596611760158E+01
    0.117367425295344680E-02    0.617616669315863120E+02    0.210333351118598566E+01    0.475842087324928968E+02    0.324946695309955480E+01    0.571774826894521304E+01
    0.117539579188681402E-02    0.617473718556168620E+02    0.142331868472417811E+01    0.469808937715371542E+02    0.426961997361672729E+01    0.322381844642968574E+01
    0.117254257991293467E-02    0.617408690169855490E+02    0.142758576534012604E+01    0.470455328666076440E+02    0.409956435200993319E+01    0.880801080519317736E+01
    0.117529905442289879E-02    0.617248091937306853E+02    0.166992624381343346E+01    0.464850329265986346E+02    0.434792752295678486E+01    0.382555486599677863E+01
    0.123179765674299264E-02    0.616195415926659322E+02    0.137075747285912986E+01    0.470122716228216433E+02    0.570328585035217994E+01    0.746739510342936796E+01
    0.123771356752382859E-02    0.615985956194584929E+02    0.134416500291515550E+01    0.465213742746529775E+02    0.575329385496188639E+01    0.789732435374245512E+01
    0.124198825218304883E-02    0.615803364945169278E+02    0.128805348247373130E+01    0.469295727784473655E+02    0.526081007340817308E+01    0.869783420826438913E+01
    0.124105742403303985E-02    0.615704723524276432E+02    0.154251181336195398E+01    0.463699649538648373E+02    0.524082801468713466E+01    0.660864423739042905E+01
    0.123542056760157022E-02    0.615682133657886368E+02    0.181857542416139073E+01    0.467325621646030527E+02    0.527066366177599388E+01    0.527740565269265716E+01
    0.124399732970337565E-02    0.615430129392314882E+02    0.154305801539256882E+01    0.473949400722752117E+02    0.378919931223869266E+01    0.284098513500884486E+01
    0.125217695640356423E-02    0.615185417950738724E+02    0.240300711938292855E+01    0.471017224672892709E+02    0.343615144900819036E+01    0.293911460970175753E+01
    0.127294771091549875E-02    0.614742748755464845E+02    0.289096074579872164E+01    0.477688859078249166E+02    0.307410806591726926E+01    0.129412079114756295E+01
    0.136095840635222683E-02    0.613292034014701883E+02    0.165749424623729502E+01    0.464799960445546105E+02    0.536284430868424877E+01    0.672102260666713391E+01
    0.135453830058682558E-02    0.613272967719386628E+02    0.183532016666644315E+01    0.478363594202714495E+02    0.362738754381148709E+01    0.338549356205904317E+01
    0.137762508529447065E-02    0.612821323250738530E+02    0.138620964715017059E+01    0.466077268139352796E+02    0.582547579017245454E+01    0.592907298105257219E+01
    0.137994224803674446E-02    0.612674075185082927E+02    0.175858662551902012E+01    0.469842344338138531E+02    0.532265306008183714E+01    0.790944628153429363E+01
    0.138046311535352986E-02    0.612552891128200230E+02    0.131131087882049169E+01    0.469315443083812838E+02    0.547877868055217210E+01    0.932172562485738609E+01
    0.137290847709633113E-02    0.612549006128831408E+02    0.174253473846278539E+01    0.473565672813678376E+02    0.341581869603003607E+01    0.598513744122005598E+01
    0.137306642309502022E-02    0.612433069001282888E+02    0.200462072835114613E+01    0.475726173594782011E+02    0.396308300584946238E+01    0.685124217099296118E+01
    0.137734296100248282E-02    0.612257237658549087E+02    0.160216119948853675E+01    0.476264363473209045E+02    0.420434304554944660E+01    0.434335862752103274E+01
    0.137352703730013481E-02    0.612199088121295532E+02    0.164902823903308149E+01    0.476829496035222959E+02    0.436520582710234617E+01    0.258129927791359393E+01
    0.139290906992134097E-02    0.611805201659584483E+02    0.189054837206093374E+01    0.468683480374891133E+02    0.352835059860954292E+01    0.248557797810140713E+01
    0.139404099703173867E-02    0.611675319189696367E+02    0.190932732668515759E+01    0.470531767708357478E+02    0.410678011808184085E+01    0.133712282306153440E+01
    0.139340915952695303E-02    0.611570749714866864E+02    0.210394784370593690E+01    0.476307252659783558E+02    0.339111195412816446E+01    0.535586060213278436E+01
    0.138940645420173713E-02    0.611514648001616692E+02    0.143682080025032111E+01    0.466217316535156527E+02    0.455093162822072106E+01    0.505186953941777261E+01
    0.139158859207971970E-02    0.611369625198385833E+02    0.180121369468833326E+01    0.476916224246122411E+02    0.343504728023867578E+01    0.381612771982460330E+01
    0.138749516140638292E-02    0.611314906578822672E+02    0.159022666626221354E+01    0.464739508542568203E+02    0.549927476762282375E+01    0.569408399404593624E+01
    0.139428910755268047E-02    0.611103578101093987E+02    0.153656011388203440E+01    0.472071316642858392E+02    0.505340340289182066E+01    0.264230466672879061E+01
    0.138963611240184312E-02    0.611056796974088599E+02    0.188799887635955765E+01    0.466926287378122922E+02    0.497930735781927591E+01    0.522660805233772230E+01
    0.138689283211167278E-02    0.610982681627342714E+02    0.151783516834329468E+01    0.464271827899669987E+02    0.506414231034883322E+01    0.908687776398251401E+01
    0.139871800662378721E-02    0.610699240560457710E+02    0.177713178672572614E+01    0.465855843287408788E+02    0.508215503566425753E+01    0.771877817875140337E+01
    0.141609864500959670E-02    0.610338613199797280E+02    0.179324033207954825E+01    0.466911069464272828E+02    0.401463309591030360E+01    0.981422491305291089E+01
    0.141362990045097899E-02    0.610259874108394911E+02    0.148148455820620661E+01    0.466465012000205306E+02    0.442293778007893934E+01    0.947964302623658739E+01
    0.142781595239689944E-02    0.609946534205823951E+02    0.157341240101114832E+01    0.470567648965963343E+02    0.373872308106612117E+01    0.403466333232560359E+01
    0.142500999100420478E-02    0.609872240758344475E+02    0.204917065970700341E+01    0.471543080030660278E+02    0.465692117410158879E+01    0.420551671043378406E+01
    0.143277838279241973E-02    0.609649871207971046E+02    0.142674852141557507E+01    0.472169404392994068E+02    0.431605935231048043E+01    0.393195365069449743E+01
    0.143915616793520787E-02    0.609447405582880748E+02    0.197101865419292555E+01    0.475399715965397078E+02    0.452158869925165519E+01    0.264393918993572896E+01
    0.145350101652629341E-02    0.609135405358355371E+02    0.182713104845238572E+01    0.465890247383038698E+02    0.416267610334797222E+01    0.514763159562155437E+01
    0.145260376491759022E-02    0.609034118881659765E+02    0.148144029899736807E+01    0.469474754390187599E+02    0.405053181345206070E+01    0.634930979803740314E+01
    0.145267852168908971E-02    0.608919453264902728E+02    0.197119332229521160E+01    0.477658448828072508E+02    0.418016077072575065E+01    0.268384566228482235E+01
    0.145823406325734650E-02    0.608729475916761515E+02    0.210745238750038233E+01    0.468530038135742330E+02    0.395910452914968936E+01    0.589585854628403538E+01
    0.145067344524049159E-02    0.608719804839336192E+02    0.248142120105126818E+01    0.472874437948148909E+02    0.338702253284324684E+01    0.276342744770636628E+01
    0.144451810032357551E-02    0.608691210920655550E+02    0.187370044304106664E+01    0.468304641672221109E+02    0.507174121232097086E+01    0.589905828013074007E+01
    0.144272407840852234E-02    0.608602429031079737E+02    0.203115597561763428E+01    0.468198746471983043E+02    0.464168105327729563E+01    0.305527887895887140E+01
    0.144600064041328991E-02    0.608443422288070721E+02    0.154539815817743476E+01    0.469464076835877933E+02    0.566974306456214450E+01    0.563900998999244152E+01
    0.144278521434838261E-02    0.608374308814734661E+02    0.167338027027799963E+01    0.470532896754395935E+02    0.362327389593243065E+01    0.992085951146285794E+01
    0.143587652984738991E-02    0.608356671194670398E+02    0.220781769450053300E+01    0.471394295967473482E+02    0.311751853015353131E+01    0.234177587627513972E+01
    0.144042956745860356E-02    0.608179716932867791E+02    0.155796208787040258E+01    0.472641630152451029E+02    0.522484847197518043E+01    0.706778841541815694E+01
    0.143404507844056622E-02    0.608154924623236184E+02    0.199960026615349218E+01    0.469160712770361101E+02    0.458673568288994993E+01    0.895095327068975521E+01
    0.142856920610717406E-02    0.608117804038089318E+02    0.173057760352562440E+01    0.476142582995033479E+02    0.456929682491288514E+01    0.281229860063507786E+01
    0.149244462933273620E-02    0.607129326112266341E+02    0.140578567388389253E+01    0.472124101943681893E+02    0.454393935038402041E+01    0.713908834747556043E+01
    0.148733534405526171E-02    0.607084275890294975E+02    0.177593699681304273E+01    0.475577692777204533E+02    0.409629692701280490E+01    0.821008095863120246E+01
    0.147903248353167100E-02    0.607082599778237721E+02    0.178100691543646672E+01    0.465372709080942357E+02    0.498694677743862513E+01    0.441885444998105470E+01
    0.148597680916354624E-02    0.606875279548631852E+02    0.160336265966027702E+01    0.476146961463384883E+02    0.415722893265963567E+01    0.251663708430755584E+01
    0.150847046143696962E-02    0.606461166023933202E+02    0.177200770637368699E+01    0.470990703054771629E+02    0.345843575630251365E+01    0.574901204174491554E+01
    0.150755448030391484E-02    0.606359677851096706E+02    0.142796676249221210E+01    0.472886308291624715E+02    0.459197643805824107E+01    0.441083518249318196E+01
    0.150422158606921944E-02    0.606290306340115279E+02    0.216646537058434108E+01    0.480135828542811822E+02    0.351711908606320645E+01    0.839580310358849502E+00
    0.149897848402208238E-02    0.606246503583986680E+02    0.150268577392492175E+01    0.465470735962749060E+02    0.566533901453428967E+01    0.637200133668861213E+01
    0.149702729060423854E-02    0.606158917820255567E+02    0.179465661541738930E+01    0.478395820183830551E+02    0.376194996409777627E+01    0.269218320164327096E+01
    0.150040631707235332E-02    0.606000189176465369E+02    0.172660688118469907E+01    0.468077506667121597E+02    0.540720083694062215E+01    0.526548556632888776E+01
    0.149440548381491356E-02    0.605966702641098749E+02    0.226118660564386253E+01    0.470483736256664855E+02    0.354112788017461488E+01    0.395422624547610191E+01
    0.149276247807233423E-02    0.605875067128157525E+02    0.203116097717987731E+01    0.467936675432855438E+02    0.382165974038934531E+01    0.491028572534409591E+01
    0.148560337961781055E-02    0.605857578955637166E+02    0.174194523694807679E+01    0.464849579176692558E+02    0.472988409963065237E+01    0.494259286331053538E+01
    0.149085425574119602E-02    0.605673377078038726E+02    0.203762053725833558E+01    0.474349460361703734E+02    0.348843487597145341E+01    0.813161684361787351E+01
    0.152240556740127798E-02    0.605140892468136045E+02    0.139197453112624880E+01    0.466247015847827839E+02    0.567523663881110085E+01    0.938063563395799704E+01
    0.152655679811376202E-02    0.604972795172813278E+02    0.168131882372037555E+01    0.464848592865719823E+02    0.474886340864738088E+01    0.686406744700981264E+01
    0.152222062457950391E-02    0.604916049501502044E+02    0.147234376937135947E+01    0.471401917489499525E+02    0.538615452464461519E+01    0.796406602825659249E+01
    0.154199156718588045E-02    0.604544321129382709E+02    0.139300466875104889E+01    0.465585606043640681E+02    0.530281078774419612E+01    0.981573933959654710E+01
    0.153574397942719040E-02    0.604511882077801062E+02    0.174755750199604010E+01    0.473495015052265984E+02    0.479528751062683334E+01    0.816271185710917990E+01
    0.152710706953619623E-02    0.604511041702556184E+02    0.178227244647159200E+01    0.470437300033674717E+02    0.349386830406917426E+01    0.553601099835858967E+01
    0.152316512509179190E-02    0.604449098386456285E+02    0.183696262037243918E+01    0.466990381346635743E+02    0.489736270244515648E+01    0.892258255436806280E+01
    0.152066084887087535E-02    0.604368371614989357E+02    0.199847140361693731E+01    0.475699075046841955E+02    0.441352258822436205E+01    0.253548064634929204E+01
    0.151566364271131645E-02    0.604320567617891840E+02    0.193742233032483191E+01    0.472443009983114806E+02    0.459499681068777299E+01    0.817815190581863760E+01
    0.151135224032249290E-02    0.604263903605519914E+02    0.199344924135091706E+01    0.474433682883936712E+02    0.438093324197965295E+01    0.503315952700587133E+01
    0.150876158421260533E-02    0.604184579283029208E+02    0.193257539278652102E+01    0.476326644240493806E+02    0.313565657903979034E+01    0.285657221065770628E+01
    0.152528823410208849E-02    0.603853058384423065E+02    0.180537775276352930E+01    0.476894671552350573E+02    0.402879829714736282E+01    0.440897083104967535E+01
    0.151704531042720268E-02    0.603847798616902480E+02    0.207278978873554154E+01    0.467819530732582152E+02    0.398448876303196586E+01    0.228602011904467872E+01
    0.150932891458287763E-02    0.603836151128299292E+02    0.153092051642770732E+01    0.469846275488251379E+02    0.428182586925235409E+01    0.243795133980852619E+01
    0.150290029217956087E-02    0.603807881869517473E+02    0.198312682385273820E+01    0.471045762076359011E+02    0.468998795592946927E+01    0.607726395072163328E+01
    0.150158801474358514E-02    0.603711716401226610E+02    0.164732833593361283E+01    0.469898357245655589E+02    0.383167468636772224E+01    0.238227217520066503E+01
    0.151061914997512817E-02    0.603478152531966145E+02    0.179932398776594016E+01    0.466885025210237927E+02    0.514886915727119732E+01    0.513692542578648670E+01
    0.151063501624659909E-02    0.603364306106274668E+02    0.158155228421378435E+01    0.465985751429306490E+02    0.438068431436772077E+01    0.718952427739667499E+01
    0.151767295348623752E-02    0.603157707600331179E+02    0.197439803970889560E+01    0.479118986018117923E+02    0.381306734418955795E+01    0.235252051443997701E+01
    0.151368639029104729E-02    0.603096675564211040E+02    0.230283191971897816E+01    0.474672347988004759E+02    0.383185109640979160E+01    0.343120666672832542E+01
    0.150611722150613609E-02    0.603083299821585967E+02    0.140222543680631695E+01    0.471166383335735830E+02    0.521270690208846688E+01    0.935562877436088769E+01
    0.149967299292928400E-02    0.603055421118873483E+02    0.233853919539875355E+01    0.471057474689848945E+02    0.381038982939264681E+01    0.174957974538418171E+01
    0.150121800425480757E-02    0.602921190718819631E+02    0.181653864707372326E+01    0.475131771468415209E+02    0.464445146867381720E+01    0.269295409517834372E+01
    0.149456326909569036E-02    0.602896409254761494E+02    0.174274549047179828E+01    0.472797098428457403E+02    0.491265240273195758E+01    0.252572519349694957E+01
    0.150434692649353352E-02    0.602652276257747701E+02    0.262410680181040679E+01    0.479564376558498964E+02    0.258665238241760687E+01    0.720962290678814455E+00
    0.149991859726961965E-02    0.602597600493912680E+02    0.239795121943211953E+01    0.473826724538434689E+02    0.340640901791218731E+01    0.340271893946717086E+01
    0.150283027917259620E-02    0.602445177232864992E+02    0.143459733726047034E+01    0.471345604442755715E+02    0.433108275858121861E+01    0.692664105560221799E+01
    0.150401556156323107E-02    0.602315773084449475E+02    0.202879083227529211E+01    0.480059610332813307E+02    0.350566520446238661E+01    0.101833161395012262E+01
    0.151208255670499774E-02    0.602095150620733932E+02    0.315374044519969665E+01    0.482592291620081610E+02    0.265627764933395172E+01    0.590736238731768282E+00
    0.150376228795318502E-02    0.602091868606073746E+02    0.224009653388067997E+01    0.471805256866699949E+02    0.347602670901403066E+01    0.483050374729294063E+01
    0.150274028993414507E-02    0.601991829411000552E+02    0.232011216878903692E+01    0.473725346240077272E+02    0.384230134844793403E+01    0.127406853174658252E+01
    0.151273582917193562E-02    0.601745602697422157E+02    0.161499394694943277E+01    0.467458533672524936E+02    0.410880262974381516E+01    0.993070230856310587E+01
    0.150520436654110325E-02    0.601731789097358174E+02    0.247398162892944873E+01    0.479758540657157440E+02    0.287110355329667666E+01    0.190306623216193138E+01
    0.149738207533254338E-02    0.601722360343483160E+02    0.168339141149527505E+01    0.476023398674472560E+02    0.417497371133593109E+01    0.479671495981100193E+01
    0.152505817422619872E-02    0.601242438856851109E+02    0.141373425312418366E+01    0.471847526418170844E+02    0.462492092312377423E+01    0.614369287922250606E+01
    0.151911475150293758E-02    0.601206898323117684E+02    0.156652005806651928E+01    0.465647101467725335E+02    0.550496381581434058E+01    0.605803089213344137E+01
    0.154294504243293997E-02    0.600781958148899662E+02    0.267796831816738390E+01    0.476925972353091367E+02    0.336180300860410064E+01    0.127185061921831100E+01
    0.156797565776068651E-02    0.600346472944841238E+02    0.146991816219608040E+01    0.467752419562735753E+02    0.436256906172466330E+01    0.548564892907548796E+01
    0.159837821701329960E-02    0.599848754513120497E+02    0.207960026778121509E+01    0.474601289754357367E+02    0.399953052060605607E+01    0.571212923047711740E+01
    0.158987829324125059E-02    0.599841758802553926E+02    0.210735237523313002E+01    0.473275484501595969E+02    0.441989110787401795E+01    0.259475311444124301E+01
    0.158593347546857086E-02    0.599777808252672742E+02    0.148974133058377101E+01    0.465187429948083846E+02    0.496841640998123601E+01    0.514021566384184325E+01
    0.159567373982077618E-02    0.599541714349522579E+02    0.164732048051103064E+01    0.475655973873480420E+02    0.421666202566525605E+01    0.469347070359296126E+01
    0.158746559664170407E-02    0.599531223472205710E+02    0.172860632010244064E+01    0.471658523823132327E+02    0.512518940118480959E+01    0.360100417154693275E+01
    0.158625584858319781E-02    0.599432834169636024E+02    0.146484350363599125E+01    0.470811087827998449E+02    0.532544085412863666E+01    0.464384816984808069E+01
    0.163520948876429042E-02    0.598711307871271643E+02    0.192108888663018096E+01    0.468107656471598261E+02    0.474841743573806685E+01    0.274037816623306085E+01
    0.163704380861991617E-02    0.598575248792997314E+02    0.265018935385014087E+01    0.478486542099613175E+02    0.335907700568205936E+01    0.133590263128232323E+01
    0.165544062009358737E-02    0.598238109438508161E+02    0.139760298064865562E+01    0.466323635410442350E+02    0.538705275035248654E+01    0.791821098994934047E+01
    0.168580521464592459E-02    0.597760950819821488E+02    0.159391780444709363E+01    0.466889421441921257E+02    0.430643693451486698E+01    0.978878962465626046E+01
    0.167919791887847494E-02    0.597725855889838300E+02    0.180911599584466987E+01    0.471432931281694962E+02    0.494637448660358547E+01    0.278279708959821015E+01
    0.169260339536521798E-02    0.597453188244462012E+02    0.268588638462876217E+01    0.483620300691864529E+02    0.290644526652907587E+01    0.511763449362627298E+00
    0.168986810993735324E-02    0.597371898477328358E+02    0.162705384345380488E+01    0.473893716938192071E+02    0.484071595088579354E+01    0.497429832892706614E+01
    0.168886944326057230E-02    0.597270085070523109E+02    0.146900163801865169E+01    0.468895861298634316E+02    0.432101990040608896E+01    0.941378805207864389E+01
    0.169723362867374677E-02    0.597057642471549883E+02    0.210008744128028413E+01    0.470421166351129614E+02    0.352480570890318479E+01    0.163589988628313243E+01
    0.169434203385832515E-02    0.596978109377942303E+02    0.181486754816655260E+01    0.477828819513806451E+02    0.400265943137179647E+01    0.196861339133522151E+01
    0.169912119579112252E-02    0.596808139236461983E+02    0.194167418016384574E+01    0.474144041741923203E+02    0.345104953185160745E+01    0.647497891735833164E+01
    0.172257148946174977E-02    0.596420361820586464E+02    0.185818522814842546E+01    0.475582630222169556E+02    0.377707264644686092E+01    0.624184057407045501E+01
    0.173518456117198981E-02    0.596160814323025505E+02    0.138096736557297195E+01    0.467726444362931630E+02    0.499002535912196166E+01    0.798701993590973913E+01
    0.172900164697213339E-02    0.596118570435355295E+02    0.194112704610701314E+01    0.479641746294706977E+02    0.339894010616912023E+01    0.170000518885373886E+01
    0.175426227406448761E-02    0.595714849019189572E+02    0.237643941222526900E+01    0.472254242874582104E+02    0.374620693070027233E+01    0.257540072259938135E+01
    0.174935803998926050E-02    0.595657203166380711E+02    0.159418811136775651E+01    0.465996847846378870E+02    0.447528260971611758E+01    0.647767181130092951E+01
    0.174766493210057458E-02    0.595562933081256176E+02    0.148273786962448861E+01    0.472868452051425550E+02    0.442051534735447760E+01    0.507444524047054557E+01
    0.174491351873731055E-02    0.595480808266707982E+02    0.201634697442931099E+01    0.478014820694627858E+02    0.316145497328778502E+01    0.238393611439214581E+01
    0.175625707881242902E-02    0.595237574107693348E+02    0.147128394987200717E+01    0.472494738277591750E+02    0.484914483514502592E+01    0.556477462695575298E+01
    0.174944826322649921E-02    0.595201626237333201E+02    0.138378358496187226E+01    0.467870098446832969E+02    0.531184996786184005E+01    0.656934431443367828E+01
    0.174003108251510451E-02    0.595195939543441170E+02    0.250849626136619142E+01    0.484675190118997818E+02    0.267620442887908982E+01    0.961171591825138449E+00
    0.173181711649000739E-02    0.595176938438950600E+02    0.219929318269315388E+01    0.473926034706864314E+02    0.385353627299015766E+01    0.121664979420153330E+01
    0.172485249082909311E-02    0.595143895662513245E+02    0.209653230303004978E+01    0.472454215384453917E+02    0.312863245873310492E+01    0.213070095665679027E+01
    0.172513062559162826E-02    0.595027034532218551E+02    0.164522546171535700E+01    0.474097939161710258E+02    0.406775457842653143E+01    0.828875068913624347E+01
    0.175443327289646575E-02    0.594576535953702532E+02    0.150891795625170211E+01    0.467020787901421670E+02    0.504135542187136565E+01    0.339140310023297964E+01
    0.175410305220624315E-02    0.594466664358740147E+02    0.193510362901371069E+01    0.469827513149345322E+02    0.350628258759073752E+01    0.237957957021467692E+01
    0.179519587004556822E-02    0.593889898177455962E+02    0.204304061778309398E+01    0.473035078430020590E+02    0.431301572317363213E+01    0.536218734772304195E+01
    0.179268344779810957E-02    0.593804271927154517E+02    0.185983011528416187E+01    0.474224212479708953E+02    0.407976582426206491E+01    0.974170289953924495E+01
    0.178377110779176008E-02    0.593790313703596269E+02    0.162763287756482300E+01    0.473301125153222699E+02    0.375617051088588116E+01    0.387964396906987297E+01
    0.182205450275594238E-02    0.593251977560592678E+02    0.192893787991376797E+01    0.475539183850261296E+02    0.350701382867133660E+01    0.495610321221682781E+01
    0.181703420883434189E-02    0.593193523112037653E+02    0.220422493965780353E+01    0.469510500819578596E+02    0.390232785497146217E+01    0.259187608792533730E+01
    0.182171857193536078E-02    0.593028392558265125E+02    0.178739496796202046E+01    0.471867320708889295E+02    0.345839910945825713E+01    0.267402821460627749E+01
    0.182083411534753612E-02    0.592924468686731103E+02    0.166186645196520844E+01    0.467527983866128949E+02    0.528759291092105244E+01    0.957393129686132482E+01
    0.183258739762975757E-02    0.592682149412705002E+02    0.206272515149156854E+01    0.472963421793058956E+02    0.425460611875135797E+01    0.534909562004720485E+01
    0.182361111997482255E-02    0.592666716641093956E+02    0.155642851985854858E+01    0.469754632884938843E+02    0.404700337696664647E+01    0.783400047148976242E+01
    0.182218907056630962E-02    0.592568682333591070E+02    0.193998934837191461E+01    0.468839930189536531E+02    0.455582483838648944E+01    0.856116406547344866E+01
    0.182335567952665069E-02    0.592442245589434009E+02    0.196983892979947850E+01    0.471124544936631722E+02    0.450725689719244471E+01    0.787379490040189012E+01
    0.182465811366797743E-02    0.592314328203076954E+02    0.163690281875427712E+01    0.467536187533713772E+02    0.418728381686959583E+01    0.929033288092718124E+01
    0.181768197519096620E-02    0.592277303543313565E+02    0.181538965721298040E+01    0.474278877368007628E+02    0.382220705991123122E+01    0.871863704445122423E+01
    0.180908126189654344E-02    0.592258525640019329E+02    0.203883983420328363E+01    0.472844621510250533E+02    0.442648424202998836E+01    0.427162873184970593E+01
    0.181246053385634011E-02    0.592107565140629362E+02    0.283728955749628975E+01    0.483967903833028004E+02    0.235568167096666814E+01    0.835091110793960922E+00
    0.181883903043717908E-02    0.591923667395049620E+02    0.200162257169364421E+01    0.474480594805053357E+02    0.412834275694066122E+01    0.553514361605041216E+01
    0.182755497697710480E-02    0.591714419168056907E+02    0.180275225883356005E+01    0.472176516965302042E+02    0.478438913563376378E+01    0.785631537649424061E+01
    0.182617766191874660E-02    0.591615861248956278E+02    0.141961461953704582E+01    0.469895681727595829E+02    0.520737875458062494E+01    0.854798570277273484E+01
    0.185827626356485729E-02    0.591153739987450848E+02    0.179403253908370774E+01    0.475663956798005287E+02    0.379353676410825402E+01    0.492908681022283623E+01
