    0.198644735513929049E+01    0.478154595987563980E+02    0.267788130362408117E+01    0.276701657579325655E+01   -0.335276437596791439E+02
    0.232442236704111149E+01    0.468474796083233969E+02    0.363720559580390201E+01    0.576535499348160663E+01   -0.334736870815781629E+02
    0.158829859814228902E+01    0.463182314463017377E+02    0.612987976077565300E+01    0.723213190676171891E+01   -0.334581229817227950E+02
    0.174210568591150339E+01    0.524451357089773538E+02    0.428729771969075468E+01   -0.210948114467019021E+01   -0.333490914746942053E+02
    0.122246909980534602E+01    0.465148764723778498E+02    0.676301291307438923E+01    0.684530211875287975E+01   -0.333421024872535909E+02
    0.179028469415155089E+01    0.527398262647112830E+02    0.414656344325516724E+01   -0.227948075833314512E+01   -0.333169136224381788E+02
    0.146883684674886861E+01    0.476908140801786544E+02    0.501008926792827936E+01    0.404321546370138130E+01   -0.332892713939401546E+02
    0.209536398617027952E+01    0.469107833341662044E+02    0.321718427958610764E+01    0.885246008413128038E+01   -0.331114244055075844E+02
    0.347600675665017178E+01    0.488066745142088081E+02    0.181776221383311487E+01    0.638712548409108294E+00   -0.330726539662861825E+02
    0.144288326660795696E+01    0.477142562087915039E+02    0.476072826444826802E+01    0.335082074781909611E+01   -0.330561868005719717E+02
    0.285429218280353858E+01    0.504762461182504865E+02    0.223474249629732347E+01    0.651832969709076337E-02   -0.330183836054696798E+02
    0.130284524555732650E+01    0.466735418891691154E+02    0.654055888890841874E+01    0.505691682510768636E+01   -0.329935445747052825E+02
    0.209192115507946674E+01    0.520221799038211259E+02    0.397471456913175558E+01   -0.142527592849392448E+01   -0.329678135783990669E+02
    0.252453446477823595E+01    0.509282306259375304E+02    0.213115434437721651E+01   -0.646230457872757569E+00   -0.329101523879701006E+02
    0.203551898605252246E+01    0.521806043656047294E+02    0.305241767951918552E+01   -0.160334423520387759E+01   -0.327965797147657909E+02
    0.235248335165241329E+01    0.476086312260414530E+02    0.289724198978770886E+01    0.491495581620985611E+01   -0.327585740995318844E+02
    0.184327462337573578E+01    0.477370445287362983E+02    0.327146145523287046E+01    0.867746073675019147E+01   -0.327258364910313588E+02
    0.148761564541128277E+01    0.462346948427627282E+02    0.602048025695681499E+01    0.608217301917721898E+01   -0.326928994765861134E+02
    0.117129450433563842E+01    0.466296029811424688E+02    0.552412136228080897E+01    0.799793297406147374E+01   -0.325056939460420793E+02
    0.127004434794165522E+01    0.464630182110902794E+02    0.581789255247899995E+01    0.405155662015616080E+01   -0.323973955326408571E+02
    0.161777393131258762E+01    0.466567706514313940E+02    0.375294953370587692E+01    0.609962239364978487E+01   -0.323773365906445605E+02
    0.190853636292229067E+01    0.466817560438462493E+02    0.360477284917715624E+01    0.627954073937214829E+01   -0.323686778965733524E+02
    0.183939577685916889E+01    0.520049683850191897E+02    0.367540180341756173E+01   -0.220615948181766885E+01   -0.323266848818668109E+02
    0.205898413660333812E+01    0.477857620728160697E+02    0.309466403294864278E+01    0.548833468921426437E+01   -0.322860631227612203E+02
    0.259659193051921955E+01    0.516762378150260773E+02    0.289619191767561013E+01   -0.436072355688162716E+00   -0.322766013019257798E+02
    0.268778038593439472E+01    0.508385495783411656E+02    0.244355326558989994E+01   -0.109159024279381001E+01   -0.322479705370991780E+02
    0.149703805490808217E+01    0.462236853279135858E+02    0.519375919778233275E+01    0.384171853621655401E+01   -0.322409499199977176E+02
    0.232848884985528137E+01    0.475836209807656942E+02    0.353743215923711141E+01    0.579855033569030098E+01   -0.321529274303834356E+02
    0.196988919076685787E+01    0.470124343973660714E+02    0.383967688740631274E+01    0.108949787639744500E+01   -0.321459175014270997E+02
    0.121016188867646912E+01    0.468751434184933444E+02    0.530963040981827739E+01    0.545782340495038198E+01   -0.321131635428545295E+02
    0.157340584528192329E+01    0.463665878189296663E+02    0.581031669248484395E+01    0.969095668543457833E+01   -0.320657695555144002E+02
    0.176006800280692999E+01    0.464109172920048465E+02    0.437281224353212394E+01    0.739121491141630216E+01   -0.320302747045177441E+02
    0.191272490171150800E+01    0.472148219629397232E+02    0.504198359067368340E+01    0.230278209029024516E+01   -0.320173529984883132E+02
    0.135558851653928381E+01    0.469522417054515984E+02    0.614174619043309633E+01    0.644083043169792191E+01   -0.319244376975878268E+02
    0.397060080099169577E+01    0.506498060394164611E+02    0.203168753823208181E+01   -0.234327911348108486E+00   -0.319120189754262000E+02
    0.203794479742244405E+01    0.466109798008869589E+02    0.434787329190573590E+01    0.597081746953185544E+01   -0.318610547035438714E+02
    0.254422688134158248E+01    0.475214616465532274E+02    0.255046453862782574E+01    0.152916478692160851E+01   -0.318275014656559634E+02
    0.179821855934474173E+01    0.470464501579552064E+02    0.336171969884564437E+01    0.170153548197253990E+01   -0.318252271037362142E+02
    0.226366997557418070E+01    0.469225698448973674E+02    0.427572065458930162E+01    0.368444269930983559E+01   -0.318153371539820569E+02
    0.192747780104991673E+01    0.479723660949517026E+02    0.308032550618451761E+01    0.261101510427768524E+01   -0.317932884331545722E+02
    0.209680611347789148E+01    0.524117481036340180E+02    0.357316508820797463E+01   -0.113436621456934184E+01   -0.317684675794650886E+02
    0.287919846222800269E+01    0.476526492167830327E+02    0.296549009740145220E+01    0.174430436836363967E+01   -0.317250950845756279E+02
    0.146463675931728576E+01    0.473251093482995984E+02    0.386918900161790091E+01    0.958207585643528859E+01   -0.317017776716176236E+02
    0.333765057549052857E+01    0.495784283981656699E+02    0.214278696923171141E+01    0.352896316911222030E+00   -0.316988254697987522E+02
    0.152855328748854458E+01    0.465019219973961455E+02    0.604210509988251232E+01    0.671668348793600245E+01   -0.316791306894901794E+02
    0.343013373016203360E+01    0.490642238159317827E+02    0.238812936265606357E+01    0.566338157009194987E+00   -0.316752535729185354E+02
    0.178186526031451842E+01    0.464141951343263699E+02    0.505493158132625187E+01    0.624036195701955165E+01   -0.316330241090738440E+02
    0.153908057613422544E+01    0.463840493321354614E+02    0.513541198851846126E+01    0.281709664638871260E+01   -0.315682551046916018E+02
    0.194934571749750551E+01    0.479295978140530679E+02    0.301471390256459326E+01    0.247585143649460804E+01   -0.315440962235371956E+02
    0.150159470222481106E+01    0.469165316569498003E+02    0.381189103521658268E+01    0.963176554030349763E+01   -0.315408373509443258E+02
    0.197928118524213104E+01    0.465718006312736037E+02    0.419201233098893145E+01    0.532431903350427049E+01   -0.315391962706760012E+02
    0.251254434000958682E+01    0.495563869087871254E+02    0.269741802148272125E+01    0.167930080647733959E+00   -0.315348736852681135E+02
    0.156945891141060256E+01    0.466786315889914718E+02    0.586123472685497138E+01    0.395895919778303096E+01   -0.315217761767923328E+02
    0.339887347188451283E+01    0.489777838223867477E+02    0.261733605938318092E+01    0.217701106671913891E+00   -0.314818279576738256E+02
    0.211985458283441330E+01    0.479373034230375978E+02    0.408331578703657083E+01    0.139085764589057348E+01   -0.314785863436334452E+02
    0.218607908868158596E+01    0.471327366174222533E+02    0.329978555144053143E+01    0.853418237188119022E+01   -0.314579040494764861E+02
    0.147143508389782740E+01    0.462976518352696900E+02    0.557028143086844629E+01    0.646998857367309910E+01   -0.314506495974632934E+02
    0.187007918218393443E+01    0.475425714137410509E+02    0.474655967484745123E+01    0.213992810031531810E+01   -0.314467543161107201E+02
    0.223459764653446635E+01    0.520814629330018519E+02    0.367942285949188319E+01   -0.136433006072209828E+01   -0.314445961663346907E+02
    0.171323329377374667E+01    0.466007154910832995E+02    0.552174855882749682E+01    0.371144714006113574E+01   -0.313912126965929303E+02
    0.282544579940852225E+01    0.503250602320920706E+02    0.209538911507531456E+01   -0.448016454146609178E+00   -0.313857441851494130E+02
    0.209740418649876581E+01    0.479882248244578378E+02    0.268070843781943680E+01    0.140680596705780481E+01   -0.313553325538371865E+02
    0.192839012518897168E+01    0.467851532749308205E+02    0.364409905773200293E+01    0.891241109180222679E+01   -0.313542814159435963E+02
    0.237036775807215871E+01    0.471322257504254338E+02    0.367463883878073627E+01    0.450389242185465832E+01   -0.313349033357119744E+02
    0.158404465484486967E+01    0.472679147378589946E+02    0.352118414541868407E+01    0.473998930643897509E+01   -0.313336599431446388E+02
    0.192531842622140426E+01    0.477766917485042910E+02    0.289693464919811738E+01    0.178397945560308635E+01   -0.313302045596695429E+02
    0.139584394133962930E+01    0.472578621255800897E+02    0.419497606277007140E+01    0.698653364321592107E+01   -0.312958559844442838E+02
    0.201901454750946030E+01    0.477443753870009644E+02    0.277791647364039473E+01    0.161066502062283412E+01   -0.312836608554070921E+02
    0.162158312548873584E+01    0.464938477974148014E+02    0.568445202229278834E+01    0.513930665986975654E+01   -0.312478153839452091E+02
    0.201073856409254681E+01    0.473282798737577650E+02    0.330350142885465292E+01    0.106521896723796772E+01   -0.312476691178240813E+02
    0.135942244574522597E+01    0.472064195950947720E+02    0.540637794680883665E+01    0.866805005754862634E+01   -0.312381314825690453E+02
    0.184234052257816061E+01    0.475229707854003323E+02    0.477695950697939242E+01    0.398724247010167510E+01   -0.312027780975523541E+02
    0.167065329849251976E+01    0.471026035086400370E+02    0.341788888176248751E+01    0.345244155580387968E+01   -0.311696939932311814E+02
    0.143463180119141498E+01    0.473506521540279408E+02    0.506709214534478214E+01    0.958909823359939750E+01   -0.311619304584140622E+02
    0.136332256217673908E+01    0.467178977836717593E+02    0.449283569327308907E+01    0.590409111759569072E+01   -0.311597286369184268E+02
    0.182617257062149752E+01    0.477900742542928541E+02    0.398834348458670496E+01    0.458085895962506306E+01   -0.311425977306283741E+02
    0.160872379720493575E+01    0.471957993860529754E+02    0.353672035527863082E+01    0.637641746195023984E+01   -0.311339771411120161E+02
    0.286042087464427608E+01    0.477889729120025706E+02    0.300603939189376623E+01    0.162930719551767211E+01   -0.311287897527588342E+02
    0.144111737169724474E+01    0.468657127890088958E+02    0.408555009081156761E+01    0.875449562703498430E+01   -0.311215105998375563E+02
    0.217007911295224343E+01    0.473700232297681580E+02    0.340949879070868045E+01    0.939586101433553011E+01   -0.311006684145589247E+02
    0.205999815910732309E+01    0.471304945361722361E+02    0.465664429151296400E+01    0.565541739828935164E+01   -0.310606597836539819E+02
    0.195860696671563383E+01    0.468852120187559791E+02    0.352652643441540681E+01    0.841371245301245096E+01   -0.310207493485896180E+02
    0.151282488970281648E+01    0.465044845323696592E+02    0.587347074087523069E+01    0.726093982031979124E+01   -0.310172738731595352E+02
    0.265581465017582907E+01    0.481586536259475437E+02    0.236491060577567058E+01    0.123263071072537045E+01   -0.310006977199045650E+02
    0.148795535965534254E+01    0.464050199335793536E+02    0.551983327504247612E+01    0.429935363587165753E+01   -0.309896304991945399E+02
    0.156360619499067921E+01    0.476359161057827336E+02    0.425278281594589469E+01    0.425220335199004040E+01   -0.309655875658031192E+02
    0.155791130444356596E+01    0.468376987776046931E+02    0.387517981189303429E+01    0.887720691778935134E+01   -0.309647273925088200E+02
    0.182743399613153579E+01    0.476657437099636425E+02    0.371974665708940577E+01    0.734209934434779399E+01   -0.309631916014036221E+02
    0.150219988905230295E+01    0.467309129228167421E+02    0.463365812854658632E+01    0.233666043780170263E+01   -0.309572994828247090E+02
    0.169204931213699084E+01    0.476206913031072787E+02    0.409075540669847015E+01    0.789844866099889131E+01   -0.309496664662090808E+02
    0.147722501971538800E+01    0.465894955629845597E+02    0.436603799285409266E+01    0.540431349101078951E+01   -0.309378353109458004E+02
    0.176426143816672965E+01    0.467340113720631365E+02    0.377763561381586177E+01    0.703723728294474071E+01   -0.309331464309816973E+02
    0.195175364814000041E+01    0.475577349899205899E+02    0.395092743524230716E+01    0.986067715451747517E+01   -0.309257007838518945E+02
    0.167876486243789369E+01    0.467616742085277437E+02    0.382512224047294769E+01    0.910940147545512247E+01   -0.309060515649570036E+02
    0.164767108654121563E+01    0.464563721473034548E+02    0.446899535796063319E+01    0.364357036189557171E+01   -0.309049336049712551E+02
    0.162662668423704315E+01    0.475667698270824957E+02    0.409958591965286256E+01    0.843863596611760158E+01   -0.309022297251039362E+02
    0.210333351118598566E+01    0.475842087324928968E+02    0.324946695309955480E+01    0.571774826894521304E+01   -0.308808334657931560E+02
    0.142331868472417811E+01    0.469808937715371542E+02    0.426961997361672729E+01    0.322381844642968574E+01   -0.308736859278084310E+02
    0.142758576534012604E+01    0.470455328666076440E+02    0.409956435200993319E+01    0.880801080519317736E+01   -0.308704345084927745E+02
    0.166992624381343346E+01    0.464850329265986346E+02    0.434792752295678486E+01    0.382555486599677863E+01   -0.308624045968653427E+02
    0.137075747285912986E+01    0.470122716228216433E+02    0.570328585035217994E+01    0.746739510342936796E+01   -0.308097707963329661E+02
    0.134416500291515550E+01    0.465213742746529775E+02    0.575329385496188639E+01    0.789732435374245512E+01   -0.307992978097292465E+02
    0.128805348247373130E+01    0.469295727784473655E+02    0.526081007340817308E+01    0.869783420826438913E+01   -0.307901682472584639E+02
    0.154251181336195398E+01    0.463699649538648373E+02    0.524082801468713466E+01    0.660864423739042905E+01   -0.307852361762138216E+02
    0.181857542416139073E+01    0.467325621646030527E+02    0.527066366177599388E+01    0.527740565269265716E+01   -0.307841066828943184E+02
    0.154305801539256882E+01    0.473949400722752117E+02    0.378919931223869266E+01    0.284098513500884486E+01   -0.307715064696157441E+02
    0.240300711938292855E+01    0.471017224672892709E+02    0.343615144900819036E+01    0.293911460970175753E+01   -0.307592708975369362E+02
    0.165749424623729502E+01    0.464799960445546105E+02    0.536284430868424877E+01    0.672102260666713391E+01   -0.306646017007350942E+02
    0.183532016666644315E+01    0.478363594202714495E+02    0.362738754381148709E+01    0.338549356205904317E+01   -0.306636483859693314E+02
    0.138620964715017059E+01    0.466077268139352796E+02    0.582547579017245454E+01    0.592907298105257219E+01   -0.306410661625369265E+02
    0.175858662551902012E+01    0.469842344338138531E+02    0.532265306008183714E+01    0.790944628153429363E+01   -0.306337037592541463E+02
    0.131131087882049169E+01    0.469315443083812838E+02    0.547877868055217210E+01    0.932172562485738609E+01   -0.306276445564100115E+02
    0.174253473846278539E+01    0.473565672813678376E+02    0.341581869603003607E+01    0.598513744122005598E+01   -0.306274503064415704E+02
    0.174253473846278539E+01    0.473565672813678376E+02    0.341581869603003607E+01    0.598513744122005598E+01   -0.306274503064415704E+02
    0.200462072835114613E+01    0.475726173594782011E+02    0.396308300584946238E+01    0.685124217099296118E+01   -0.306216534500641444E+02
    0.160216119948853675E+01    0.476264363473209045E+02    0.420434304554944660E+01    0.434335862752103274E+01   -0.306128618829274544E+02
    0.164902823903308149E+01    0.476829496035222959E+02    0.436520582710234617E+01    0.258129927791359393E+01   -0.306099544060647766E+02
    0.189054837206093374E+01    0.468683480374891133E+02    0.352835059860954292E+01    0.248557797810140713E+01   -0.305902600829792242E+02
    0.189054837206093374E+01    0.468683480374891133E+02    0.352835059860954292E+01    0.248557797810140713E+01   -0.305902600829792242E+02
    0.190932732668515759E+01    0.470531767708357478E+02    0.410678011808184085E+01    0.133712282306153440E+01   -0.305837659594848184E+02
    0.210394784370593690E+01    0.476307252659783558E+02    0.339111195412816446E+01    0.535586060213278436E+01   -0.305785374857433432E+02
    0.143682080025032111E+01    0.466217316535156527E+02    0.455093162822072106E+01    0.505186953941777261E+01   -0.305757324000808346E+02
    0.180121369468833326E+01    0.476916224246122411E+02    0.343504728023867578E+01    0.381612771982460330E+01   -0.305684812599192917E+02
    0.159022666626221354E+01    0.464739508542568203E+02    0.549927476762282375E+01    0.569408399404593624E+01   -0.305657453289411336E+02
    0.153656011388203440E+01    0.472071316642858392E+02    0.505340340289182066E+01    0.264230466672879061E+01   -0.305551789050546994E+02
    0.153656011388203440E+01    0.472071316642858392E+02    0.505340340289182066E+01    0.264230466672879061E+01   -0.305551789050546994E+02
    0.188799887635955765E+01    0.466926287378122922E+02    0.497930735781927591E+01    0.522660805233772230E+01   -0.305528398487044299E+02
    0.151783516834329468E+01    0.464271827899669987E+02    0.506414231034883322E+01    0.908687776398251401E+01   -0.305491340813671357E+02
    0.177713178672572614E+01    0.465855843287408788E+02    0.508215503566425753E+01    0.771877817875140337E+01   -0.305349620280228855E+02
    0.177713178672572614E+01    0.465855843287408788E+02    0.508215503566425753E+01    0.771877817875140337E+01   -0.305349620280228855E+02
    0.179324033207954825E+01    0.466911069464272828E+02    0.401463309591030360E+01    0.981422491305291089E+01   -0.305169306599898640E+02
    0.148148455820620661E+01    0.466465012000205306E+02    0.442293778007893934E+01    0.947964302623658739E+01   -0.305129937054197455E+02
    0.157341240101114832E+01    0.470567648965963343E+02    0.373872308106612117E+01    0.403466333232560359E+01   -0.304973267102911976E+02
    0.204917065970700341E+01    0.471543080030660278E+02    0.465692117410158879E+01    0.420551671043378406E+01   -0.304936120379172237E+02
    0.142674852141557507E+01    0.472169404392994068E+02    0.431605935231048043E+01    0.393195365069449743E+01   -0.304824935603985523E+02
    0.197101865419292555E+01    0.475399715965397078E+02    0.452158869925165519E+01    0.264393918993572896E+01   -0.304723702791440374E+02
    0.182713104845238572E+01    0.465890247383038698E+02    0.416267610334797222E+01    0.514763159562155437E+01   -0.304567702679177685E+02
    0.148144029899736807E+01    0.469474754390187599E+02    0.405053181345206070E+01    0.634930979803740314E+01   -0.304517059440829883E+02
    0.197119332229521160E+01    0.477658448828072508E+02    0.418016077072575065E+01    0.268384566228482235E+01   -0.304459726632451364E+02
    0.210745238750038233E+01    0.468530038135742330E+02    0.395910452914968936E+01    0.589585854628403538E+01   -0.304364737958380758E+02
    0.248142120105126818E+01    0.472874437948148909E+02    0.338702253284324684E+01    0.276342744770636628E+01   -0.304359902419668096E+02
    0.187370044304106664E+01    0.468304641672221109E+02    0.507174121232097086E+01    0.589905828013074007E+01   -0.304345605460327775E+02
    0.203115597561763428E+01    0.468198746471983043E+02    0.464168105327729563E+01    0.305527887895887140E+01   -0.304301214515539868E+02
    0.154539815817743476E+01    0.469464076835877933E+02    0.566974306456214450E+01    0.563900998999244152E+01   -0.304221711144035361E+02
    0.167338027027799963E+01    0.470532896754395935E+02    0.362327389593243065E+01    0.992085951146285794E+01   -0.304187154407367331E+02
    0.220781769450053300E+01    0.471394295967473482E+02    0.311751853015353131E+01    0.234177587627513972E+01   -0.304178335597335199E+02
    0.220781769450053300E+01    0.471394295967473482E+02    0.311751853015353131E+01    0.234177587627513972E+01   -0.304178335597335199E+02
    0.155796208787040258E+01    0.472641630152451029E+02    0.522484847197518043E+01    0.706778841541815694E+01   -0.304089858466433896E+02
    0.199960026615349218E+01    0.469160712770361101E+02    0.458673568288994993E+01    0.895095327068975521E+01   -0.304077462311618092E+02
    0.173057760352562440E+01    0.476142582995033479E+02    0.456929682491288514E+01    0.281229860063507786E+01   -0.304058902019044659E+02
    0.140578567388389253E+01    0.472124101943681893E+02    0.454393935038402041E+01    0.713908834747556043E+01   -0.303564663056133170E+02
    0.177593699681304273E+01    0.475577692777204533E+02    0.409629692701280490E+01    0.821008095863120246E+01   -0.303542137945147488E+02
    0.178100691543646672E+01    0.465372709080942357E+02    0.498694677743862513E+01    0.441885444998105470E+01   -0.303541299889118861E+02
    0.160336265966027702E+01    0.476146961463384883E+02    0.415722893265963567E+01    0.251663708430755584E+01   -0.303437639774315926E+02
    0.177200770637368699E+01    0.470990703054771629E+02    0.345843575630251365E+01    0.574901204174491554E+01   -0.303230583011966601E+02
    0.142796676249221210E+01    0.472886308291624715E+02    0.459197643805824107E+01    0.441083518249318196E+01   -0.303179838925548353E+02
    0.216646537058434108E+01    0.480135828542811822E+02    0.351711908606320645E+01    0.839580310358849502E+00   -0.303145153170057640E+02
    0.150268577392492175E+01    0.465470735962749060E+02    0.566533901453428967E+01    0.637200133668861213E+01   -0.303123251791993340E+02
    0.179465661541738930E+01    0.478395820183830551E+02    0.376194996409777627E+01    0.269218320164327096E+01   -0.303079458910127784E+02
    0.179465661541738930E+01    0.478395820183830551E+02    0.376194996409777627E+01    0.269218320164327096E+01   -0.303079458910127784E+02
    0.172660688118469907E+01    0.468077506667121597E+02    0.540720083694062215E+01    0.526548556632888776E+01   -0.303000094588232685E+02
    0.226118660564386253E+01    0.470483736256664855E+02    0.354112788017461488E+01    0.395422624547610191E+01   -0.302983351320549374E+02
    0.203116097717987731E+01    0.467936675432855438E+02    0.382165974038934531E+01    0.491028572534409591E+01   -0.302937533564078763E+02
    0.174194523694807679E+01    0.464849579176692558E+02    0.472988409963065237E+01    0.494259286331053538E+01   -0.302928789477818583E+02
    0.203762053725833558E+01    0.474349460361703734E+02    0.348843487597145341E+01    0.813161684361787351E+01   -0.302836688539019363E+02
    0.139197453112624880E+01    0.466247015847827839E+02    0.567523663881110085E+01    0.938063563395799704E+01   -0.302570446234068022E+02
    0.139197453112624880E+01    0.466247015847827839E+02    0.567523663881110085E+01    0.938063563395799704E+01   -0.302570446234068022E+02
    0.168131882372037555E+01    0.464848592865719823E+02    0.474886340864738088E+01    0.686406744700981264E+01   -0.302486397586406639E+02
    0.147234376937135947E+01    0.471401917489499525E+02    0.538615452464461519E+01    0.796406602825659249E+01   -0.302458024750751022E+02
    0.139300466875104889E+01    0.465585606043640681E+02    0.530281078774419612E+01    0.981573933959654710E+01   -0.302272160564691355E+02
    0.139300466875104889E+01    0.465585606043640681E+02    0.530281078774419612E+01    0.981573933959654710E+01   -0.302272160564691355E+02
    0.174755750199604010E+01    0.473495015052265984E+02    0.479528751062683334E+01    0.816271185710917990E+01   -0.302255941038900531E+02
    0.178227244647159200E+01    0.470437300033674717E+02    0.349386830406917426E+01    0.553601099835858967E+01   -0.302255520851278092E+02
    0.183696262037243918E+01    0.466990381346635743E+02    0.489736270244515648E+01    0.892258255436806280E+01   -0.302224549193228142E+02
    0.199847140361693731E+01    0.475699075046841955E+02    0.441352258822436205E+01    0.253548064634929204E+01   -0.302184185807494678E+02
    0.193742233032483191E+01    0.472443009983114806E+02    0.459499681068777299E+01    0.817815190581863760E+01   -0.302160283808945920E+02
    0.193742233032483191E+01    0.472443009983114806E+02    0.459499681068777299E+01    0.817815190581863760E+01   -0.302160283808945920E+02
    0.199344924135091706E+01    0.474433682883936712E+02    0.438093324197965295E+01    0.503315952700587133E+01   -0.302131951802759957E+02
    0.199344924135091706E+01    0.474433682883936712E+02    0.438093324197965295E+01    0.503315952700587133E+01   -0.302131951802759957E+02
    0.193257539278652102E+01    0.476326644240493806E+02    0.313565657903979034E+01    0.285657221065770628E+01   -0.302092289641514604E+02
    0.180537775276352930E+01    0.476894671552350573E+02    0.402879829714736282E+01    0.440897083104967535E+01   -0.301926529192211532E+02
    0.207278978873554154E+01    0.467819530732582152E+02    0.398448876303196586E+01    0.228602011904467872E+01   -0.301923899308451240E+02
    0.153092051642770732E+01    0.469846275488251379E+02    0.428182586925235409E+01    0.243795133980852619E+01   -0.301918075564149646E+02
    0.198312682385273820E+01    0.471045762076359011E+02    0.468998795592946927E+01    0.607726395072163328E+01   -0.301903940934758737E+02
    0.164732833593361283E+01    0.469898357245655589E+02    0.383167468636772224E+01    0.238227217520066503E+01   -0.301855858200613305E+02
    0.179932398776594016E+01    0.466885025210237927E+02    0.514886915727119732E+01    0.513692542578648670E+01   -0.301739076265983073E+02
    0.158155228421378435E+01    0.465985751429306490E+02    0.438068431436772077E+01    0.718952427739667499E+01   -0.301682153053137334E+02
    0.197439803970889560E+01    0.479118986018117923E+02    0.381306734418955795E+01    0.235252051443997701E+01   -0.301578853800165589E+02
    0.230283191971897816E+01    0.474672347988004759E+02    0.383185109640979160E+01    0.343120666672832542E+01   -0.301548337782105520E+02
    0.140222543680631695E+01    0.471166383335735830E+02    0.521270690208846688E+01    0.935562877436088769E+01   -0.301541649910792984E+02
    0.233853919539875355E+01    0.471057474689848945E+02    0.381038982939264681E+01    0.174957974538418171E+01   -0.301527710559436741E+02
    0.181653864707372326E+01    0.475131771468415209E+02    0.464445146867381720E+01    0.269295409517834372E+01   -0.301460595359409815E+02
    0.174274549047179828E+01    0.472797098428457403E+02    0.491265240273195758E+01    0.252572519349694957E+01   -0.301448204627380747E+02
    0.262410680181040679E+01    0.479564376558498964E+02    0.258665238241760687E+01    0.720962290678814455E+00   -0.301326138128873851E+02
    0.262410680181040679E+01    0.479564376558498964E+02    0.258665238241760687E+01    0.720962290678814455E+00   -0.301326138128873851E+02
    0.239795121943211953E+01    0.473826724538434689E+02    0.340640901791218731E+01    0.340271893946717086E+01   -0.301298800246956340E+02
    0.143459733726047034E+01    0.471345604442755715E+02    0.433108275858121861E+01    0.692664105560221799E+01   -0.301222588616432496E+02
    0.202879083227529211E+01    0.480059610332813307E+02    0.350566520446238661E+01    0.101833161395012262E+01   -0.301157886542224738E+02
    0.315374044519969665E+01    0.482592291620081610E+02    0.265627764933395172E+01    0.590736238731768282E+00   -0.301047575310366966E+02
    0.224009653388067997E+01    0.471805256866699949E+02    0.347602670901403066E+01    0.483050374729294063E+01   -0.301045934303036873E+02
    0.232011216878903692E+01    0.473725346240077272E+02    0.384230134844793403E+01    0.127406853174658252E+01   -0.300995914705500276E+02
    0.161499394694943277E+01    0.467458533672524936E+02    0.410880262974381516E+01    0.993070230856310587E+01   -0.300872801348711079E+02
    0.247398162892944873E+01    0.479758540657157440E+02    0.287110355329667666E+01    0.190306623216193138E+01   -0.300865894548679087E+02
    0.168339141149527505E+01    0.476023398674472560E+02    0.417497371133593109E+01    0.479671495981100193E+01   -0.300861180171741580E+02
    0.141373425312418366E+01    0.471847526418170844E+02    0.462492092312377423E+01    0.614369287922250606E+01   -0.300621219428425555E+02
    0.156652005806651928E+01    0.465647101467725335E+02    0.550496381581434058E+01    0.605803089213344137E+01   -0.300603449161558842E+02
    0.267796831816738390E+01    0.476925972353091367E+02    0.336180300860410064E+01    0.127185061921831100E+01   -0.300390979074449831E+02
    0.146991816219608040E+01    0.467752419562735753E+02    0.436256906172466330E+01    0.548564892907548796E+01   -0.300173236472420619E+02
